"x","R-MRD","R-MUD","R-UCB","R-Haplo-CY","R-Haplo-nonCY","M-MRD","M-MUD","M-UCB","M-Haplo-CY","M-Haplo-nonCY"
5.83333333333333,0.95416608585536,0.929748512437692,0.909358331377033,0.933582280350503,0.834390920371758,0.966734417651789,0.956736508990329,0.888187038399344,0.927997887349458,0.81980256507991
6.03333333333333,0.952019102188407,0.927128360302798,0.906490255954444,0.930512559435659,0.831265788764566,0.965419199963911,0.953248393673905,0.88676338649564,0.914227505627261,0.81747203869464
6.23333333333333,0.94989829841729,0.925102843249602,0.904218376567838,0.928480239895293,0.829166985496389,0.963325874323003,0.948732717633905,0.883727551559719,0.911973476082631,0.815739048478906
6.4,0.945203300367951,0.920683698655482,0.898317145005254,0.924091672154029,0.821074279927113,0.958738339932951,0.940899484023645,0.877583071895582,0.907814616230915,0.81123331698585
6.6,0.944597575879998,0.919628376026717,0.897083397109029,0.923259109495565,0.820329391004591,0.957632785069114,0.938756308533227,0.877099837298982,0.907233537056615,0.810642250886858
6.8,0.942192185329416,0.917211555578354,0.89429998763762,0.921044210729483,0.817884817941682,0.954676078818738,0.937073429348777,0.869977996480284,0.904798014500331,0.807918856978971
6.96666666666667,0.937414981882832,0.915494808812672,0.893163759664826,0.919740238803598,0.816323581596202,0.954003315049449,0.936464238447641,0.869412826448494,0.90393492011347,0.807156536924566
7.16666666666667,0.937150678066454,0.91361184685002,0.892393289247385,0.9192900741863,0.815364942584828,0.95389029742819,0.936278628965717,0.868630086649358,0.903431218090943,0.806629017141311
7.36666666666667,0.934529287932771,0.906685347043724,0.885697554667943,0.917210104958536,0.81253490175582,0.952732222085186,0.933761167084525,0.864553334350162,0.90075061282973,0.804069897668662
7.53333333333333,0.933193921411728,0.905863113253481,0.8845492765844,0.915573697572782,0.80902051258609,0.952583019181583,0.932620060924406,0.863942342498429,0.899422075438508,0.791087227544162
7.73333333333333,0.93071994222407,0.903739368885352,0.88285276726608,0.913052858109556,0.807409505226324,0.944169957936698,0.928558810629735,0.861899217159812,0.897138876645453,0.788981128632279
7.93333333333333,0.928934591836297,0.901725087715996,0.881201523796576,0.910570317204943,0.805989325548005,0.942061754026706,0.923847330155666,0.860363641501179,0.895328665047303,0.787657318352529
8.1,0.928186367618674,0.900337857630011,0.880067792874482,0.909232858369457,0.802904675051239,0.941937625023309,0.923722184087994,0.859719183768195,0.893901171811522,0.774092510067106
8.3,0.923888922022008,0.898824181607386,0.878860098278984,0.907795887329133,0.80146307753573,0.93921833290232,0.922939590401672,0.859175188841081,0.892890093456222,0.773071731172044
8.5,0.92170297440524,0.895796207016116,0.875383227762446,0.90487520703325,0.795049390517983,0.936772580560633,0.919851429473607,0.850103878650602,0.889009021013218,0.769627122822395
8.66666666666667,0.91805335846796,0.890005514801416,0.871021834696363,0.900902637734759,0.791550667140518,0.933561492406215,0.915358829564103,0.842307140481416,0.884753350654625,0.766882448183345
8.86666666666667,0.917056336705696,0.888836964639127,0.870119548673543,0.899165599249563,0.789046100058781,0.932356084596821,0.913307390204878,0.841675142140749,0.879890959241052,0.764770968341076
9.06666666666667,0.916548307497178,0.886431617797622,0.869010614159993,0.898697595954252,0.786257031133846,0.932069604311615,0.912999871950352,0.841243759409695,0.879276064985648,0.763595766746189
9.23333333333333,0.915285385049426,0.884245870132519,0.868102177491286,0.897653488104195,0.783515003019596,0.931399818885924,0.910181830782155,0.840428660402693,0.878343914640359,0.762242822581498
9.43333333333333,0.914334177159923,0.882811827955003,0.866506374624366,0.896333084276871,0.782427614062356,0.930068509081392,0.907480745616057,0.838160744404299,0.876721066382074,0.761363335508321
9.63333333333333,0.91277635040076,0.880827498153978,0.863487289428591,0.894184000889658,0.779374089864725,0.928356638912208,0.906488782528257,0.83270909394023,0.874448326140504,0.759395064522891
9.8,0.912059967508092,0.880292540675711,0.862590485069335,0.893314787870471,0.773290558710358,0.928151243873524,0.905258463927442,0.832492567851111,0.873910667455917,0.757400222431623
10,0.911481071618242,0.87966935108615,0.86164626554898,0.892550985759561,0.772597235615534,0.927778267442533,0.902686850897234,0.83220051057771,0.873204654376424,0.756890886515613
10.2,0.909515488854802,0.87810355479344,0.859102845604939,0.879027843836068,0.769627368158343,0.925463257683135,0.900036052240737,0.830517259607937,0.871438725744045,0.754817000384238
10.3666666666667,0.90830902275737,0.87335230953644,0.856805032584745,0.877222193881945,0.767629253742092,0.92232270299458,0.899082714637767,0.825314597778072,0.868967736132176,0.752379916254359
10.5666666666667,0.903961864417915,0.869639674964693,0.853018355822423,0.872861253754594,0.765106272020838,0.911828483597887,0.889481019372322,0.823281619064527,0.864846703241847,0.750534523898203
10.7666666666667,0.902896963598905,0.868226667461477,0.851039365052249,0.870684859736092,0.750330527995719,0.90989965873301,0.888031842389098,0.822317308846087,0.862061077043841,0.74651868893733
10.9333333333333,0.901123188255832,0.866305588435229,0.84741484667123,0.868708461125293,0.748312578196386,0.906690997418026,0.885126239659043,0.818630390900568,0.860031918351395,0.742862322925679
11.1333333333333,0.899205326058657,0.863422620349625,0.843570618226256,0.866200153031488,0.745879817152542,0.90501994402811,0.884127519107416,0.811927097564076,0.853045069406703,0.740437007894405
11.3333333333333,0.898109467007707,0.862335354975097,0.842139847839575,0.864237955258781,0.736831446900417,0.903964697972757,0.881388175717959,0.810786563701219,0.851727481490232,0.735210598397731
11.5,0.894351159977354,0.860578600434351,0.839782732124795,0.862498664767612,0.735082185873285,0.903499162590538,0.880755068679869,0.807243250507945,0.849589598852896,0.734123231262683
11.7,0.893198384343136,0.859717533297451,0.837976920012885,0.861102839088476,0.734123361612414,0.902264346537766,0.87793222681513,0.806542422626996,0.848303964322515,0.733557668249273
11.8666666666667,0.892674241382558,0.858082223798281,0.837115162595931,0.860399269217884,0.732997892558562,0.902101256873491,0.877521541521807,0.804877120723408,0.847605250250483,0.732837500014438
12.0666666666667,0.891574227435549,0.857050781354853,0.836172926325765,0.858976805546077,0.730985623040426,0.897701491496174,0.874994819579429,0.804006776585175,0.846456500676051,0.732031406914353
12.2666666666667,0.890340442357675,0.855077091457872,0.834947527799745,0.857454707271847,0.729549499541057,0.895754287485179,0.872791754093798,0.80210145058424,0.844945300653384,0.730885119712864
12.4333333333333,0.889850026207951,0.854373410974607,0.834237896211875,0.856360257261973,0.726582620611789,0.895293567109164,0.871525822870946,0.801778690296341,0.842587202117124,0.729219079269559
12.6333333333333,0.88847392688039,0.852392892460118,0.831677743478802,0.85296459536644,0.719849995791213,0.89382884421906,0.870863892504726,0.797001599577042,0.83941408678085,0.70139024698975
12.8333333333333,0.888171151533198,0.852128957541271,0.831445385985563,0.85272867713228,0.71947548249052,0.893491118461737,0.870624503331677,0.796942428267259,0.839269793738327,0.701290145719672
13,0.887728869319868,0.851538275056562,0.829916257720173,0.852110754830349,0.715356205432153,0.892259406995902,0.870373504152133,0.796544192477238,0.838491555317766,0.699139166235846
13.2,0.886956599592697,0.851160388133559,0.829640478942494,0.851659896983982,0.714295220436144,0.891770395895249,0.869994206308721,0.796288796219397,0.838035898165319,0.698636474467313
13.4,0.884172687302501,0.844049484261051,0.827314493640082,0.849280075293294,0.712467691571809,0.89013473052085,0.864863948932934,0.795067858885864,0.83600649537736,0.69719086329687
13.5666666666667,0.883507492133035,0.843403715111076,0.826644749392859,0.848594708557932,0.711999874527446,0.889163186577632,0.863339300641098,0.794092393624943,0.835463087403256,0.696882143892049
13.7666666666667,0.882150653929876,0.841926376081379,0.824886037098652,0.847041063674486,0.710314167979584,0.883914224662859,0.860731744878743,0.792340437016387,0.834100938202573,0.696170032125598
13.9666666666667,0.881810669362176,0.841428514980223,0.823841684715176,0.846671440319861,0.70674695015896,0.883703687703292,0.86068454142661,0.792154846749448,0.833509780205524,0.694257542062123
14.1333333333333,0.881123588444425,0.840814718473428,0.823681018749059,0.846487043760347,0.706661736806868,0.883665798539351,0.860643862927809,0.792035965517196,0.833387241941652,0.694058143391712
14.3333333333333,0.880755897488846,0.840418076640518,0.823399220244134,0.84600202711014,0.70615540484074,0.881566703947331,0.860022399354112,0.791589247577807,0.833056948556295,0.693825933618042
14.5333333333333,0.880103530080953,0.839437008069462,0.82238121768044,0.845014969250873,0.705102015570604,0.880662072220134,0.859818954733283,0.787539792996316,0.832035017343955,0.692901208539438
14.7,0.87888257843471,0.834492744474466,0.819583132068368,0.843159095457106,0.702838536384926,0.880103534487717,0.859396961607478,0.781401524937261,0.82968474324836,0.691090718193292
14.9,0.877738100963209,0.833399719794997,0.817929953748908,0.841804981113654,0.701739969649121,0.878651941516135,0.858803638846556,0.778620306505131,0.828411867864901,0.690338935177066
15.1,0.877149386169241,0.832283675794445,0.816052051441766,0.840541870889877,0.700369340172208,0.878255686219529,0.858578462290777,0.774354004302608,0.827337595667275,0.688603378262382
15.2666666666667,0.876061930658546,0.83115311610927,0.814680349135496,0.838917333855893,0.699178655893073,0.878146080695556,0.858465182183536,0.771551022518654,0.822601062221652,0.687384133744295
15.4666666666667,0.874890656432879,0.82970738954993,0.813554922804618,0.837510357297029,0.698194810077062,0.873092619856733,0.85658522478117,0.771100013255379,0.821067935485372,0.686602909772915
15.6666666666667,0.873785522624926,0.828448072008213,0.812365114559863,0.835222117400902,0.692699673122639,0.871568293990314,0.855982522518473,0.770506577384056,0.818868950255537,0.663242820568224
15.8333333333333,0.871581062789425,0.827620061717141,0.811447240526968,0.834003552952812,0.692142026505886,0.870951315609742,0.854511883005387,0.769367877735741,0.817878855146436,0.6626899255324
16.0333333333333,0.85792445160819,0.82469507183996,0.808660625892284,0.830065758722152,0.69055235244565,0.868882169502724,0.852943953370982,0.768205882507661,0.815868765903877,0.661120540918364
16.2666666666667,0.857151059068481,0.824191853765736,0.808157297775898,0.828873931793882,0.690055992663321,0.866777716951863,0.851976618183799,0.767640474424497,0.814936958757999,0.660833246705416
16.4333333333333,0.856893059172387,0.823697684802259,0.807666695237389,0.828331199498521,0.689570239790252,0.866360425091833,0.851718425099502,0.765779009610458,0.814496834693857,0.660328556861232
16.6333333333333,0.855015522448964,0.821396019336595,0.80537127613311,0.825351712676672,0.687551327209676,0.861997637270105,0.85003945107709,0.759929816663801,0.806639080275925,0.657864112001928
16.8333333333333,0.854362066008994,0.820835992387075,0.804340192149412,0.824790465767422,0.687251223708004,0.860925755390386,0.8477943804326,0.759883119710353,0.806138982490237,0.657678584339389
17,0.854018625427325,0.820382145647313,0.804099362714614,0.824343812763689,0.686943847182716,0.858130693020848,0.847293029569149,0.759381673467224,0.805708252990276,0.657512193305301
17.2,0.852869539610378,0.818752374398381,0.802244325526081,0.821553722248588,0.682568675789246,0.856407009098562,0.846936920799918,0.75861858328744,0.804139628158778,0.63833322842308
17.4,0.850828601356041,0.816707311839621,0.800543120166685,0.81949220431649,0.681108883445747,0.84667252198345,0.844052542971541,0.757876834823662,0.80204228503893,0.637445179049494
17.5666666666667,0.850128069356441,0.815827371147321,0.797194429613814,0.818346254756103,0.680218722634139,0.844908736191448,0.843085413631233,0.757148998485281,0.801051735711678,0.63694045584604
17.7666666666667,0.848954145289564,0.8148339869763,0.796345427270683,0.817449210401719,0.679773822955296,0.843881797201532,0.838843482068856,0.756940655022614,0.800112035576982,0.636597104711466
17.9666666666667,0.84861519743835,0.814332067269547,0.795821128575583,0.81540250916696,0.678514560841488,0.843526799256833,0.838777787648493,0.756235481014735,0.799608370026617,0.63076385662204
18.1333333333333,0.847602539508221,0.813012306898198,0.795206815151767,0.81362840832809,0.676865815196823,0.843400424735997,0.838548138148409,0.755731256979851,0.790432882879397,0.629492142540738
18.3333333333333,0.844447997839782,0.810252099877943,0.792417895681262,0.810150577312427,0.667982944298734,0.842582559078618,0.837879020979833,0.752284860445306,0.785977451503839,0.584195069947725
18.5333333333333,0.84316140609938,0.808976757850962,0.790275550256067,0.806782704982806,0.66721793712408,0.842035045581338,0.835878990820666,0.749714256115858,0.784609299576006,0.583432308858878
18.7,0.84277470606059,0.808504338983508,0.789789212452738,0.806245333398193,0.66668165582185,0.839738076934979,0.835545516302408,0.748731296006871,0.784013722939827,0.583118196702339
18.9333333333333,0.841339960173703,0.806793600544751,0.787489939661144,0.804414709816871,0.665236294865374,0.833924599569978,0.83419282658383,0.745627773123581,0.782542270206278,0.581788191090052
19.1333333333333,0.839284821614982,0.804176974325836,0.784685275129453,0.802239830184937,0.663643345205067,0.826742350743833,0.832466264092168,0.740935971895303,0.780421065610785,0.580371674433724
19.3,0.838608360746613,0.803545582742178,0.783962136930939,0.801432528074598,0.662768191307539,0.824515984368061,0.831899929990847,0.740578067942287,0.779803182361428,0.579874928306424
19.5,0.838385753277093,0.803399944923924,0.783886813949613,0.801284709711589,0.662712665679541,0.824184201933839,0.8318790724785,0.740423326804465,0.779670745843537,0.579824122873609
19.6666666666667,0.837948427256595,0.802742858037166,0.782777408112609,0.800817398738217,0.662248564186033,0.824059899615227,0.830680049642002,0.739488879499965,0.77910463002507,0.579365384303093
19.8666666666667,0.83530835242376,0.799837734397431,0.780053547151724,0.798098756265769,0.653130551623021,0.822212351966416,0.825547304218188,0.738816449174326,0.776382301961068,0.554130300046588
20.0666666666667,0.834348240085407,0.799490492654325,0.779822471282156,0.79780478699072,0.653000413885657,0.822177544844959,0.825464029515008,0.738768295205838,0.776191375592895,0.554008838878296
20.2666666666667,0.834259661244119,0.799426515914955,0.779757078969135,0.79765051175656,0.652904685482388,0.82174468140679,0.825265005365632,0.738673706780036,0.776081293339426,0.553949065599682
20.5,0.834002590841386,0.799319514335821,0.779591085542917,0.797315770629548,0.651556650464302,0.820713300035797,0.824990448349431,0.738645599244822,0.775786220475781,0.55350142943152
20.7333333333333,0.833194808758444,0.798013884050562,0.778269624536658,0.796054788826376,0.650134995825731,0.819549309362817,0.824718548328288,0.73398119611241,0.774747219565596,0.55234975422443
20.9333333333333,0.831709033443542,0.796530684324261,0.776587804051737,0.794070381429129,0.648462952501602,0.81506947778682,0.823309598420023,0.732489730258091,0.762990290908523,0.550608422667758
21.1333333333333,0.831564515794868,0.79634844497604,0.776496255026328,0.793908179889289,0.648105018241361,0.814285006807454,0.823118574770793,0.732171460142312,0.762716467510108,0.550489471804837
21.3666666666667,0.826293999371594,0.79537313339814,0.775554697987904,0.792464538312211,0.647724235773279,0.814199519035691,0.822964664289201,0.731681329363536,0.761819462835557,0.549966186023226
21.5666666666667,0.826069012615692,0.794501300405978,0.7745200901145,0.791905144045165,0.647416185233483,0.814170842705764,0.822947025204924,0.731613672521054,0.761452931690674,0.549774650079595
21.7666666666667,0.825466526372504,0.793953340839493,0.77418084768775,0.791602156102888,0.647221423392148,0.813625108323306,0.82177243432568,0.731441344018312,0.761088900820981,0.549590345214795
21.9666666666667,0.825442653495031,0.79393341699472,0.77416350221222,0.791577719020126,0.647200128883919,0.813587829660506,0.821732949605026,0.731423998542783,0.761068412770919,0.549572999739266
22.2,0.823492548693059,0.792121175080255,0.773157443167015,0.790214637530032,0.646437701672694,0.812521294832498,0.818479718030015,0.730279762213738,0.759780474100963,0.549033041733326
22.4333333333333,0.822580063507841,0.790906555444264,0.772538222980365,0.789356479052854,0.645760136398874,0.810849825962401,0.815767791294135,0.730027256096674,0.758925615543368,0.548735576323741
22.6666666666667,0.821493260687391,0.790144065016981,0.771996139110815,0.788343266857508,0.644757796552829,0.807195121186909,0.81320327287399,0.729663505078355,0.758012131457581,0.548238266507848
22.8333333333333,0.821441407753621,0.789999001651193,0.771766558365569,0.78826674947364,0.644622817804476,0.807182496956594,0.813190648643675,0.729305962221765,0.757839773126949,0.548117464060716
23.0333333333333,0.821076143303318,0.789718420621269,0.771585688131448,0.787887652605385,0.644498016162471,0.806041918442948,0.812028283326257,0.729222853097182,0.757505965450455,0.547933321511048
23.2333333333333,0.820519377973785,0.789013760208542,0.771133355825945,0.787441194358148,0.643893603405812,0.805101244715547,0.811234915677423,0.728011342029974,0.757036075016148,0.547414956666617
23.4666666666667,0.820252460343035,0.788809961169634,0.771028158083898,0.787117170723387,0.643806556864277,0.803904725584797,0.811088655557653,0.727986525250643,0.756888635012562,0.547354735970592
23.7,0.819807013688138,0.788746635391214,0.770241655378691,0.786804690271413,0.643541378544152,0.803859182703435,0.811059118150764,0.727954538303446,0.756694098574944,0.547183710642434
23.9,0.818962191120926,0.788355956365451,0.76969202548207,0.786269631702998,0.64319538374659,0.802492497365423,0.8102371524131,0.727153933623716,0.75616071245219,0.546952224308498
24.0666666666667,0.818588784965142,0.787927520121826,0.769364893144473,0.783868814876203,0.642762198101504,0.800418212788498,0.809875529173612,0.726922928982364,0.755406589866138,0.546655073718701
24.3333333333333,0.81755534078531,0.785862220074724,0.76688165250341,0.782105494486311,0.640063306992612,0.799700048914637,0.809300374047162,0.719652040132967,0.753329417734181,0.544824657798361
24.6666666666667,0.817299389787142,0.785602989700025,0.766514221061392,0.781920403592209,0.639873711202318,0.799402717664802,0.80810095584404,0.719590833129682,0.753153391774103,0.544763345567632
24.9333333333333,0.816935026251736,0.785191659348273,0.766243254907564,0.781438167872777,0.639158000911158,0.798053362769284,0.807535778639168,0.719423771770625,0.75288427416005,0.544568583777254
25.3,0.816135595273883,0.784394582409047,0.765371411799381,0.780539556103937,0.637996263013587,0.796228155446924,0.806746428093283,0.717418030598214,0.75178551602045,0.543771187866391
25.5,0.815902499157228,0.784070255579973,0.764847654226227,0.779843711696823,0.636307189350504,0.796213774943817,0.806732047590177,0.717379019021009,0.751171098027907,0.535211050563377
25.6666666666667,0.815012563150162,0.783295737342335,0.764287485122438,0.778883138709149,0.63581661361317,0.791857980867689,0.805428091977589,0.71695888171182,0.750371426691164,0.534946022761266
25.9,0.814634258719096,0.782796709826009,0.763769977811781,0.778285755841003,0.635320153917266,0.791718813038152,0.805394511711281,0.715089887659847,0.749843756105521,0.534555893440996
26.2,0.814417262706527,0.782714835575557,0.763708204009438,0.778193608633001,0.635244023357356,0.791627905278497,0.804901540563545,0.71504104644924,0.749724053196807,0.534476072267711
26.4,0.814291653997875,0.782504755908407,0.763643059265694,0.77808609484382,0.635197697965455,0.791580120606925,0.80439655693959,0.715010661380329,0.749517658495472,0.534411128305763
26.6333333333333,0.812772676553516,0.780317802104563,0.761059539797945,0.775405904430994,0.632637688014724,0.789454378017313,0.803574459523153,0.70574457190925,0.746605705135405,0.5322691829002
27,0.811201270974945,0.77954093219915,0.760351322713596,0.77478112571856,0.632290315430168,0.786348271489452,0.802926019445225,0.705441683689026,0.745762640141634,0.532039361892108
27.2,0.811140938642872,0.779439516744441,0.760223350040562,0.774706222536944,0.632240978361046,0.786295862955155,0.802891493018571,0.705412830348486,0.745713303072512,0.532010508551569
27.4333333333333,0.808408399891581,0.776753508874824,0.757804065752632,0.770951055024009,0.626894360767797,0.78332035219315,0.801048929865302,0.703254912763998,0.717117490750734,0.528160243462344
27.6333333333333,0.808296617841663,0.776621759028956,0.757729343220109,0.770847015617919,0.62688095247272,0.783295212653591,0.800658403125644,0.703248409843113,0.71704015480329,0.528151146894609
27.8333333333333,0.807033994472358,0.77564217924424,0.756909179061022,0.769780710623486,0.626426214421469,0.782075217722128,0.795460377695265,0.702917554571991,0.715997509671406,0.527834483779006
28.0666666666667,0.806486005692338,0.77531133655773,0.755602479520755,0.769095550998636,0.625929295526648,0.781142196255561,0.793808757214612,0.702712418530871,0.715414435953201,0.527597220428291
28.3,0.806057573903363,0.774869252457237,0.754022510783162,0.768434075896423,0.625657127971019,0.780636517101092,0.793715002154754,0.702525642474504,0.715026138607147,0.527258844462857
28.6,0.805747433039963,0.774800624160237,0.753964403118266,0.768287684914739,0.62561026326163,0.780561436987652,0.793645652758079,0.702495835527802,0.71486731338222,0.527221456127747
28.8666666666667,0.805223433797169,0.774277861300293,0.752910524576369,0.767602117063645,0.621720216672682,0.777562591459273,0.79308184381025,0.702286978696133,0.714218283913278,0.526278942957125
29.1,0.805175421059286,0.774131073587752,0.752864183198363,0.767497497457765,0.62169384268846,0.777540459870814,0.793007165762563,0.702260604711911,0.71415024145597,0.526257720033564
29.3,0.805138357436172,0.774119470858279,0.75279076391741,0.767410451078372,0.621664165653327,0.777524969387824,0.792887295354654,0.702247930204468,0.714106545276428,0.526202582104791
29.5666666666667,0.804775193887469,0.773867156552337,0.752609267368963,0.76692983517571,0.621331089545115,0.7749873773248,0.792427344981405,0.70210322285246,0.713750638346937,0.526052278241095
29.7666666666667,0.804558568547668,0.7735956004729,0.752407558273651,0.766656903536767,0.621202576132967,0.774799936062427,0.791829952424931,0.701985491171573,0.713496630269937,0.525956798827804
30.0333333333333,0.803196211786428,0.77214576734077,0.751059730087836,0.765346666175449,0.620293768059292,0.773326834355733,0.786770727298272,0.7001401839714,0.712236084466525,0.525318388194217
30.4666666666667,0.80312356563548,0.771993614614152,0.750863870806862,0.765183684364876,0.620132537146393,0.773318946409234,0.786762839351773,0.699614402518175,0.711965421549901,0.525141409958397
30.6666666666667,0.803107332433251,0.7719577312203,0.750803948388924,0.76513809130728,0.62009986617404,0.773084506624948,0.786682287895448,0.699574056174116,0.711881723341378,0.525125176756169
30.9333333333333,0.802992317959866,0.77192691608496,0.75075281711314,0.765002393416415,0.620045961599648,0.772337792600173,0.786630490251426,0.699562322008554,0.711794504380797,0.525066985243794
31.1666666666667,0.802820650189665,0.771587541073457,0.750358042796254,0.764701385109195,0.619747098965865,0.772328719470858,0.786621417122112,0.698022549908579,0.711653570416136,0.52484687065356
31.3666666666667,0.80237889762071,0.771336931556424,0.750090492880461,0.764449683311386,0.619651702741243,0.772254479119006,0.786593089954963,0.69797099908717,0.709235291790121,0.524695233323748
31.7,0.800268075006053,0.77083158281513,0.749886632874817,0.763966094759161,0.61953379711539,0.772195786153437,0.786431756090438,0.697731811947228,0.708771036613983,0.524400083314635
32,0.80001547491578,0.770396733965143,0.749359901248315,0.763521444926294,0.618950648964923,0.772103726972513,0.786341369723622,0.696025075398725,0.708301397244095,0.523966632849633
32.1666666666667,0.799963509580052,0.769864750968797,0.748889980508918,0.763274585542035,0.618449687597702,0.771966973721088,0.78625822385349,0.694321643396573,0.707606587385426,0.52368112979084
32.4333333333333,0.798564867027196,0.768700735445183,0.748122120497338,0.762340817050213,0.617764562603878,0.770108919859504,0.781322376656776,0.694066669558666,0.706613940595752,0.523363512497526
